Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01 Pesanan Tempatan Cara Bayaran EFT Tiada Pemfaktoran,Chrome 73.0.3683.86,Perolehan scenario,2019-03-29 14:35:22,2019-03-29 14:50:18,14m - 56.340s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/001 Penyedia Rekod Baru - EFT,Chrome 73.0.3683.86,this is a test case to create REKOD BARU for Pesanan Tempatan,2019-03-29 14:35:22,2019-03-29 14:37:08,1m - 46.390s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-29 14:35:22,2019-03-29 14:35:45,22.059s,PASSED
delay(5),Chrome 73.0.3683.86,,2019-03-29 14:35:45,2019-03-29 14:35:50,5.007s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_REKODBARU""), 180)",Chrome 73.0.3683.86,,2019-03-29 14:35:50,2019-03-29 14:35:50,0.076s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_REKODBARU""))",Chrome 73.0.3683.86,Click on Rekod Baru to create new record,2019-03-29 14:35:50,2019-03-29 14:35:50,0.070s,PASSED
delay(3),Chrome 73.0.3683.86,Delay,2019-03-29 14:35:50,2019-03-29 14:35:53,3.003s,PASSED
mydate = new java.util.Date(),Chrome 73.0.3683.86,Get todays year and date,2019-03-29 14:35:53,2019-03-29 14:35:53,0.006s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 73.0.3683.86,Get todays date with format dd/MM/yyyy,2019-03-29 14:35:53,2019-03-29 14:35:53,0.003s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 73.0.3683.86,Get year with format yyyy,2019-03-29 14:35:53,2019-03-29 14:35:53,0.001s,PASSED
println(formattedDate),Chrome 73.0.3683.86,print date in dd/mm/yyyy format,2019-03-29 14:35:53,2019-03-29 14:35:53,0.002s,PASSED
println(formattedYear),Chrome 73.0.3683.86,print year in yyyy format,2019-03-29 14:35:53,2019-03-29 14:35:53,0.001s,PASSED
"tarikh_perakaunan = ""Tarikh Perakaunan : "" + formattedDate",Chrome 73.0.3683.86,Tarikh Perakaunan,2019-03-29 14:35:53,2019-03-29 14:35:53,0.000s,PASSED
println(tarikh_perakaunan),Chrome 73.0.3683.86,print tarikh perakaunan,2019-03-29 14:35:53,2019-03-29 14:35:53,0.001s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/span_tahun_kewangan""))",Chrome 73.0.3683.86,Get the year of Tahun Kewangan from the top section of the page,2019-03-29 14:35:53,2019-03-29 14:35:53,0.062s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 73.0.3683.86,Verify the year is a match,2019-03-29 14:35:53,2019-03-29 14:35:53,0.007s,PASSED
"TarikhSemasa = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/span_tarikhSemasa""))",Chrome 73.0.3683.86,Get the date of Tarikh Semasa,2019-03-29 14:35:53,2019-03-29 14:35:53,0.044s,PASSED
"verifyMatch(formattedDate, TarikhSemasa, false)",Chrome 73.0.3683.86,Verify the date is a match,2019-03-29 14:35:53,2019-03-29 14:35:53,0.002s,PASSED
"TarikhPerakaunan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/tarikh_perakaunan""))",Chrome 73.0.3683.86,Get the date of Tarikh Perakaunan,2019-03-29 14:35:53,2019-03-29 14:35:53,0.039s,PASSED
"verifyMatch(tarikh_perakaunan, TarikhPerakaunan, false)",Chrome 73.0.3683.86,Verify the date is a match,2019-03-29 14:35:53,2019-03-29 14:35:53,0.002s,PASSED
"verifyElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Jenis Urusniaga""))",Chrome 73.0.3683.86,Verify Jenis Urusniaga is visible,2019-03-29 14:35:53,2019-03-29 14:35:53,0.042s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/a_Jenis Urusniaga _textbox-ico""))",Chrome 73.0.3683.86,"Select from dropdown list of Jenis Urusniaga
",2019-03-29 14:35:53,2019-03-29 14:35:53,0.101s,PASSED
delay(2),Chrome 73.0.3683.86,Delay,2019-03-29 14:35:53,2019-03-29 14:35:55,2.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/div_Pesanan_Tempatan_Auto""))",Chrome 73.0.3683.86,select PESANAN TEMPATAN AUTO,2019-03-29 14:35:55,2019-03-29 14:35:55,0.087s,PASSED
