Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01 Pesanan Tempatan Cara Bayaran EFT Tiada Pemfaktoran,Chrome 72.0.3626.121,Perolehan scenario,2019-03-25 14:02:34,2019-03-25 14:17:33,14m - 58.317s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/001 Penyedia Rekod Baru - EFT,Chrome 72.0.3626.121,this is a test case to create REKOD BARU for Pesanan Tempatan,2019-03-25 14:02:35,2019-03-25 14:04:21,1m - 45.992s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-25 14:02:35,2019-03-25 14:03:02,26.952s,PASSED
"waitForElementClickable(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_REKODBARU""), 180)",Chrome 72.0.3626.121,,2019-03-25 14:03:02,2019-03-25 14:03:02,0.069s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_REKODBARU""))",Chrome 72.0.3626.121,Click on Rekod Baru to create new record,2019-03-25 14:03:02,2019-03-25 14:03:02,0.076s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-25 14:03:02,2019-03-25 14:03:05,3.003s,PASSED
mydate = new java.util.Date(),Chrome 72.0.3626.121,Get todays year and date,2019-03-25 14:03:05,2019-03-25 14:03:05,0.001s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 72.0.3626.121,Get todays date with format dd/MM/yyyy,2019-03-25 14:03:05,2019-03-25 14:03:05,0.010s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 72.0.3626.121,Get year with format yyyy,2019-03-25 14:03:05,2019-03-25 14:03:05,0.001s,PASSED
println(formattedDate),Chrome 72.0.3626.121,print date in dd/mm/yyyy format,2019-03-25 14:03:05,2019-03-25 14:03:05,0.002s,PASSED
println(formattedYear),Chrome 72.0.3626.121,print year in yyyy format,2019-03-25 14:03:05,2019-03-25 14:03:05,0.000s,PASSED
"tarikh_perakaunan = ""Tarikh Perakaunan : "" + formattedDate",Chrome 72.0.3626.121,Tarikh Perakaunan,2019-03-25 14:03:05,2019-03-25 14:03:05,0.001s,PASSED
println(tarikh_perakaunan),Chrome 72.0.3626.121,print tarikh perakaunan,2019-03-25 14:03:05,2019-03-25 14:03:05,0.000s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/span_tahun_kewangan""))",Chrome 72.0.3626.121,Get the year of Tahun Kewangan from the top section of the page,2019-03-25 14:03:05,2019-03-25 14:03:05,0.048s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 72.0.3626.121,Verify the year is a match,2019-03-25 14:03:05,2019-03-25 14:03:05,0.006s,PASSED
"TarikhSemasa = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/span_tarikhSemasa""))",Chrome 72.0.3626.121,Get the date of Tarikh Semasa,2019-03-25 14:03:05,2019-03-25 14:03:05,0.055s,PASSED
"verifyMatch(formattedDate, TarikhSemasa, false)",Chrome 72.0.3626.121,Verify the date is a match,2019-03-25 14:03:05,2019-03-25 14:03:05,0.002s,PASSED
"TarikhPerakaunan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/tarikh_perakaunan""))",Chrome 72.0.3626.121,Get the date of Tarikh Perakaunan,2019-03-25 14:03:05,2019-03-25 14:03:06,0.052s,PASSED
"verifyMatch(tarikh_perakaunan, TarikhPerakaunan, false)",Chrome 72.0.3626.121,Verify the date is a match,2019-03-25 14:03:06,2019-03-25 14:03:06,0.000s,PASSED
"verifyElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Jenis Urusniaga""))",Chrome 72.0.3626.121,Verify Jenis Urusniaga is visible,2019-03-25 14:03:06,2019-03-25 14:03:06,0.055s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/a_Jenis Urusniaga _textbox-ico""))",Chrome 72.0.3626.121,"Select from dropdown list of Jenis Urusniaga
",2019-03-25 14:03:06,2019-03-25 14:03:06,0.107s,PASSED
delay(2),Chrome 72.0.3626.121,Delay,2019-03-25 14:03:06,2019-03-25 14:03:08,2.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/div_Pesanan_Tempatan_Auto""))",Chrome 72.0.3626.121,select PESANAN TEMPATAN AUTO,2019-03-25 14:03:08,2019-03-25 14:03:08,0.097s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_No. Dokumen""), 0)",Chrome 72.0.3626.121,verify No.Dokumen label is present,2019-03-25 14:03:08,2019-03-25 14:03:08,0.036s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Tarikh Dokumen""), 0)",Chrome 72.0.3626.121,verify Tarikh Dokumen label is present,2019-03-25 14:03:08,2019-03-25 14:03:08,0.022s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Pembekal""), 0)",Chrome 72.0.3626.121,verify Pembekal label is present,2019-03-25 14:03:08,2019-03-25 14:03:08,0.031s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Cawangan Pembekal""), 0)",Chrome 72.0.3626.121,verify Cawangan Pembekal label is present,2019-03-25 14:03:08,2019-03-25 14:03:08,0.012s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Sila Bekalkan Sebelum at""), 0)",Chrome 72.0.3626.121,verify Sila Bekalkan Sebelum atau pada label is present,2019-03-25 14:03:08,2019-03-25 14:03:08,0.033s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/a_Pembekal _textbox-icon combo""))",Chrome 72.0.3626.121,Click to select Pembekal drop-down,2019-03-25 14:03:08,2019-03-25 14:03:08,0.218s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_kod_pembekal""), kod_pembekal)",Chrome 72.0.3626.121,filter for kod pembekal,2019-03-25 14:03:08,2019-03-25 14:03:09,0.368s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-25 14:03:09,2019-03-25 14:03:12,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Pembekal"", [""text"":kod_pembekal]))",Chrome 72.0.3626.121,Select Pembekal from the list,2019-03-25 14:03:12,2019-03-25 14:03:12,0.104s,PASSED
delay(5),Chrome 72.0.3626.121,delay,2019-03-25 14:03:12,2019-03-25 14:03:17,5.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Date_Picker_Bekal_Kerja""))",Chrome 72.0.3626.121,Select date picker,2019-03-25 14:03:17,2019-03-25 14:03:17,0.088s,PASSED
delay(1),Chrome 72.0.3626.121,Delay,2019-03-25 14:03:17,2019-03-25 14:03:18,1.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Date_Picker_Bekal_Kerja_Next_Month""))",Chrome 72.0.3626.121,Select for next month from date picker,2019-03-25 14:03:18,2019-03-25 14:03:18,0.079s,PASSED
delay(1),Chrome 72.0.3626.121,Delay,2019-03-25 14:03:18,2019-03-25 14:03:19,1.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Date_Picker_Bekal_Kerja_Date""))",Chrome 72.0.3626.121,Select date,2019-03-25 14:03:19,2019-03-25 14:03:19,0.078s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Text_box_Perihal""), ""This is a test for PT - EFT automation scripts - Julia "" + mydate)",Chrome 72.0.3626.121,Input Perihal details,2019-03-25 14:03:19,2019-03-25 14:03:19,0.232s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-25 14:03:19,2019-03-25 14:03:22,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_TambahCajLine""))",Chrome 72.0.3626.121,Click button Tambah Caj Line,2019-03-25 14:03:22,2019-03-25 14:03:22,0.133s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-25 14:03:22,2019-03-25 14:03:25,3.001s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Vot_Dana""))",Chrome 72.0.3626.121,Click Vot Dana drop down to select a value,2019-03-25 14:03:25,2019-03-25 14:03:26,0.269s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-25 14:03:26,2019-03-25 14:03:29,3.004s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Input_Vot_Dana""), 60)",Chrome 72.0.3626.121,put a wait to find element Vot Dana. This is important to not let the test failed as Vot Dana takes time to filter,2019-03-25 14:03:29,2019-03-25 14:03:29,0.065s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Input_Vot_Dana""), Vot_dana)",Chrome 72.0.3626.121,set text B31 into Vot Dana filter,2019-03-25 14:03:29,2019-03-25 14:03:29,0.185s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Vot_Dana"", [""text"":Vot_dana]), 60)",Chrome 72.0.3626.121,Wait for 60seconds to get the result in the page,2019-03-25 14:03:29,2019-03-25 14:03:29,0.049s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Vot_Dana"", [""text"":Vot_dana]))",Chrome 72.0.3626.121,Select Vot Dana B31,2019-03-25 14:03:29,2019-03-25 14:03:29,0.125s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-25 14:03:29,2019-03-25 14:03:32,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Program_Aktiviti""))",Chrome 72.0.3626.121,Click Program Aktiviti drop down to select a value,2019-03-25 14:03:32,2019-03-25 14:03:32,0.121s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_Kod_Program_Aktiviti""), kod_program_aktiviti)",Chrome 72.0.3626.121,,2019-03-25 14:03:32,2019-03-25 14:03:32,0.233s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Program"", [""text"":kod_program_aktiviti]))",Chrome 72.0.3626.121,Select Program Aktiviti 010080,2019-03-25 14:03:32,2019-03-25 14:03:32,0.103s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-25 14:03:32,2019-03-25 14:03:35,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Kod_Akaun""))",Chrome 72.0.3626.121,Click Kod Akaun drop down to select a value,2019-03-25 14:03:35,2019-03-25 14:03:36,0.107s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-25 14:03:36,2019-03-25 14:03:39,3.005s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_kod_akaun""), kod_akaun)",Chrome 72.0.3626.121,Search for Kod Akaun B0221101,2019-03-25 14:03:39,2019-03-25 14:03:39,0.295s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-25 14:03:39,2019-03-25 14:03:42,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Kod_Akaun"", [""text"":kod_akaun]))",Chrome 72.0.3626.121,Select Kod Akaun B0221101,2019-03-25 14:03:42,2019-03-25 14:03:42,0.122s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Kod_Barang""))",Chrome 72.0.3626.121,Click kod barang drop down to select a value,2019-03-25 14:03:42,2019-03-25 14:03:42,0.094s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-25 14:03:42,2019-03-25 14:03:45,3.004s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_kod_barang""), kod_barang)",Chrome 72.0.3626.121,,2019-03-25 14:03:45,2019-03-25 14:03:46,0.543s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/SelectKod_Barang"", [""text"":kod_barang]))",Chrome 72.0.3626.121,Select kod barang 2110100000000000000 - MAKANAN DAN MINUMAN,2019-03-25 14:03:46,2019-03-25 14:03:46,0.608s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Kategori_Pesanan_Tempatan""))",Chrome 72.0.3626.121,Click Kategori Pesanan drop down to select a value,2019-03-25 14:03:46,2019-03-25 14:03:46,0.116s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Kategori_Pesanan_BARANG""))",Chrome 72.0.3626.121,Select kategori pesanan Barang,2019-03-25 14:03:46,2019-03-25 14:03:46,0.084s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_kuantiti""), ""4"")",Chrome 72.0.3626.121,Input Kuantiti as 4,2019-03-25 14:03:46,2019-03-25 14:03:47,0.129s,PASSED
